Id,yymmdd_in,yymmdd_out,decy_in,decy_out,hhmm_in,hhmm_out,Lat_in,Lat_out,Long_in,Long_out,QF,Depth,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TN,TDP,Bact
1009008104,19960315,19960315,1996.205,,,,31.669,,64.151,,2,60.0,,,36.66,7.45,7.38,,0.38,0.58,7.04,0.378,19.738,36.701,211.4,0.53,0.0,37.74,6.77,0.021,58.6,,61.0,3.6
1009008105,19960315,19960315,1996.205,,,,31.669,,64.151,,2,80.0,,,36.679,4.36,,,0.24,0.24,4.12,0.232,19.269,36.662,210.7,0.83,0.0,18.59,3.4,0.012,58.2,,88.0,3.1
1009008106,19960315,19960315,1996.205,,,,31.669,,64.151,,2,100.0,,,36.681,1.27,,,0.35,0.36,0.92,0.232,19.145,36.685,222.1,0.43,0.0,24.94,5.25,0.014,57.7,,75.0,3.9
1009008107,19960315,19960315,1996.205,,,,31.669,,64.151,,2,120.0,,,36.673,0.43,0.51,,0.34,0.48,0.12,0.087,19.098,36.675,220.9,0.58,0.0,13.23,2.61,0.015,55.9,,75.0,4.0
1009008108,19960315,19960315,1996.205,,,,31.669,,64.151,,2,140.0,,,36.659,0.28,0.32,0.29,0.27,0.51,0.03,0.033,19.074,36.67,219.3,0.75,0.0,10.97,1.88,0.005,55.9,,81.0,4.0
2009008101,19960328,19960328,1996.241,,,,31.668,,64.166,,2,1.0,,,36.727,12.4,12.27,14.89,0.58,0.76,12.61,0.163,20.025,36.728,222.4,0.0,0.0,28.88,4.53,0.008,62.8,,58.0,4.3
2009008102,19960328,19960328,1996.241,,,,31.668,,64.166,,2,20.0,,,36.725,16.2,17.68,17.68,0.66,0.83,16.52,0.173,19.709,36.72,222.5,0.0,0.0,30.05,4.72,0.01,62.7,,84.0,3.6
2009008103,19960328,19960328,1996.241,,,,31.668,,64.166,,2,40.0,,,36.724,13.79,13.43,14.47,0.79,0.51,13.1,0.428,19.609,36.72,222.4,0.0,0.0,42.05,7.07,0.011,60.0,,107.0,2.5
2009008104,19960328,19960328,1996.241,,,,31.668,,64.166,,2,60.0,,,36.716,12.66,13.96,13.15,0.65,1.2,12.6,0.378,19.297,36.687,223.4,0.0,0.0,37.62,6.94,0.015,60.2,,69.0,3.6
2009008105,19960328,19960328,1996.241,,,,31.668,,64.166,,2,80.0,,,36.687,4.76,5.21,4.8,0.69,0.69,4.23,0.391,19.279,36.712,224.3,0.0,0.0,33.96,6.29,0.01,58.7,,80.0,5.1
2009008106,19960328,19960328,1996.241,,,,31.668,,64.166,,2,100.0,,,36.67,1.63,1.89,1.69,0.54,0.91,1.2,0.268,19.252,36.704,222.0,0.19,0.0,22.1,4.79,0.006,58.8,,84.0,4.5
2009008107,19960328,19960328,1996.241,,,,31.668,,64.166,,2,120.0,,,36.66,0.84,0.79,0.77,0.8,0.66,0.0,0.091,19.015,36.661,217.5,0.73,0.0,14.76,2.84,0.01,58.2,,88.0,3.2
2009008108,19960328,19960328,1996.241,,,,31.668,,64.166,,2,140.0,,,36.657,0.69,0.69,0.68,0.68,0.83,0.01,0.091,19.042,36.673,216.6,0.91,0.0,9.57,2.32,0.011,57.5,,84.0,4.1
1009108101,19960409,19960409,1996.274,,,,31.669,,64.166,,2,1.0,,,36.726,5.17,5.51,6.02,0.29,0.27,5.28,0.111,19.947,36.723,222.2,0.0,0.0,26.45,5.08,,64.3,,,5.1
1009108102,19960409,19960409,1996.274,,,,31.669,,64.166,,2,20.0,,,36.724,4.9,4.88,4.88,0.43,0.22,4.45,0.111,19.86,36.727,222.2,0.0,0.0,29.5,5.22,,64.2,,,6.3
1009108103,19960409,19960409,1996.274,,,,31.669,,64.166,,2,40.0,,,36.671,9.56,5.94,7.69,0.41,0.17,7.33,0.111,19.803,36.721,222.1,0.0,0.0,29.96,4.89,,63.5,,,5.2
1009108104,19960409,19960409,1996.274,,,,31.669,,64.166,,2,60.0,,,36.641,4.06,4.02,4.13,0.29,0.21,3.78,0.428,19.059,36.66,207.5,0.62,0.0,29.16,6.02,,62.3,,,6.9
1009108105,19960409,19960409,1996.274,,,,31.669,,64.166,,2,80.0,,,36.637,0.73,0.83,0.78,0.3,0.3,0.48,0.22,19.004,36.658,199.8,1.65,0.04,29.92,3.62,,57.5,,,4.0
1009108106,19960409,19960409,1996.274,,,,31.669,,64.166,,2,100.0,,,36.635,0.26,0.28,0.26,0.35,0.25,-0.09,0.062,18.804,36.616,202.3,2.07,0.07,11.44,2.35,,57.4,,,3.5
1009108107,19960409,19960409,1996.274,,,,31.669,,64.166,,2,120.0,,,36.618,0.23,0.24,0.27,0.27,0.14,-0.03,0.037,18.725,36.603,200.2,2.38,0.09,11.85,1.89,,55.8,,,2.1
1009108108,19960409,19960409,1996.274,,,,31.669,,64.166,,2,140.0,,,36.602,0.19,0.26,0.22,0.23,0.26,-0.01,0.013,18.619,36.595,204.9,2.27,0.09,11.49,1.69,,55.7,,,2.6
2009108101,19960423,19960423,1996.312,,,,31.657,,64.167,,2,1.0,,,,9.31,9.71,10.24,0.23,0.37,9.52,0.065,20.507,36.665,232.1,0.0,0.0,41.33,6.17,0.022,63.6,,,6.1
2009108102,19960423,19960423,1996.312,,,,31.657,,64.167,,2,20.0,,,36.637,23.7,27.34,27.34,0.54,0.21,25.58,0.095,19.622,36.667,232.1,0.0,0.0,53.29,7.67,0.02,62.7,,,6.8
2009108103,19960423,19960423,1996.312,,,,31.657,,64.167,,2,40.0,,,36.624,41.92,38.41,38.77,0.54,0.22,39.17,0.433,19.317,36.655,225.4,0.19,0.0,60.82,10.88,0.021,62.3,,,5.8
2009108104,19960423,19960423,1996.312,,,,31.657,,64.167,,2,60.0,,,36.602,4.41,4.76,4.61,0.37,0.19,4.23,0.866,18.78,36.618,215.4,0.96,0.0,61.59,12.03,0.018,61.7,,,6.4
2009108105,19960423,19960423,1996.312,,,,31.657,,64.167,,2,80.0,,,36.61,1.23,1.1,1.18,0.33,0.33,0.85,0.467,18.539,36.594,223.7,0.86,0.0,26.76,5.56,0.018,60.1,,,8.0
2009108106,19960423,19960423,1996.312,,,,31.657,,64.167,,2,100.0,,,36.612,0.41,0.44,0.37,0.39,0.16,0.02,0.147,18.438,36.584,222.9,0.99,0.0,15.87,3.31,0.011,58.8,,,6.5
2009108107,19960423,19960423,1996.312,,,,31.657,,64.167,,2,120.0,,,36.592,0.28,0.28,0.35,0.2,0.17,0.1,0.091,18.413,36.584,220.6,1.34,0.04,15.2,3.11,0.009,56.9,,,6.0
2009108108,19960423,19960423,1996.312,,,,31.657,,64.167,,2,140.0,,,36.577,0.26,0.27,0.28,0.32,0.26,-0.06,0.052,18.288,36.552,215.9,1.93,0.07,12.34,2.77,0.01,56.3,,,4.7
1009208101,19960507,19960507,1996.35,,,,31.666,,64.166,,2,1.0,,,36.766,6.24,6.37,6.31,0.25,0.58,6.06,0.065,21.832,36.709,220.3,0.0,0.0,35.04,5.81,0.014,64.6,,100.0,6.5
1009208102,19960507,19960507,1996.35,,,,31.666,,64.166,,2,20.0,,,36.705,5.55,5.34,4.91,0.47,0.32,4.8,0.06,21.128,36.77,225.2,0.0,0.0,35.83,6.02,0.013,66.3,,93.0,9.1
1009208103,19960507,19960507,1996.35,,,,31.666,,64.166,,2,40.0,,,36.712,3.38,3.13,2.95,0.36,0.3,2.79,0.069,20.062,36.706,221.1,0.0,0.0,30.32,5.05,0.01,65.4,,94.0,5.5
1009208104,19960507,19960507,1996.35,,,,31.666,,64.166,,2,60.0,,,36.671,4.18,4.16,4.07,0.41,0.35,3.72,0.157,19.679,36.693,220.0,0.0,0.0,43.34,8.08,0.014,60.9,,108.0,6.4
1009208105,19960507,19960507,1996.35,,,,31.666,,64.166,,2,80.0,,,36.662,3.19,3.28,3.12,0.5,0.23,2.7,0.467,19.187,36.648,210.9,0.39,0.0,59.33,11.86,0.016,59.3,,110.0,7.8
1009208106,19960507,19960507,1996.35,,,,31.666,,64.166,,2,100.0,,,36.623,0.78,0.78,0.78,0.47,0.2,0.31,0.299,19.118,36.661,220.7,0.52,0.0,31.93,6.78,0.019,58.2,,141.0,10.3
1009208107,19960507,19960507,1996.35,,,,31.666,,64.166,,2,120.0,,,36.611,0.28,0.32,0.38,,0.19,,0.104,18.621,36.61,215.3,1.6,0.05,16.11,3.61,0.015,55.1,,139.0,5.0
1009208108,19960507,19960507,1996.35,,,,31.666,,64.166,,2,140.0,,,36.58,0.28,0.28,0.34,0.34,0.28,-0.04,0.104,18.591,36.605,214.5,1.98,0.07,11.1,2.44,0.009,55.3,,185.0,5.3
1009308101,19960611,19960611,1996.446,,,,31.667,,64.168,,2,1.0,,,36.505,4.87,5.34,5.22,0.26,0.23,4.88,0.036,24.648,36.499,209.1,0.0,0.0,29.21,4.87,0.009,64.9,,66.0,4.3
1009308102,19960611,19960611,1996.446,,,,31.667,,64.168,,2,20.0,,,36.536,4.25,5.14,5.0,0.32,0.22,4.48,0.049,23.019,36.551,220.5,0.0,0.0,32.97,5.51,0.009,65.8,,63.0,6.6
1009308103,19960611,19960611,1996.446,,,,31.667,,64.168,,2,40.0,,,36.556,4.79,4.36,4.59,0.36,0.26,4.22,0.061,21.158,36.747,225.3,0.0,0.0,35.24,5.65,0.012,66.1,,68.0,5.3
1009308104,19960611,19960611,1996.446,,,,31.667,,64.168,,2,60.0,,,36.739,4.47,4.18,4.05,0.53,0.19,3.7,0.091,20.317,36.718,223.2,0.0,0.0,35.74,5.94,0.012,65.1,,76.0,5.7
1009308105,19960611,19960611,1996.446,,,,31.667,,64.168,,2,80.0,,,36.686,3.87,3.68,3.36,0.39,0.29,3.25,0.148,19.673,36.644,221.8,0.0,0.0,36.97,6.65,0.014,60.1,,74.0,7.1
1009308106,19960611,19960611,1996.446,,,,31.667,,64.168,,2,100.0,,,36.651,3.3,2.75,3.27,0.35,0.18,2.76,0.272,19.263,36.653,215.4,0.38,0.0,31.48,6.65,0.012,57.8,,71.0,5.4
1009308107,19960611,19960611,1996.446,,,,31.667,,64.168,,2,120.0,,,36.629,1.0,1.02,1.0,0.29,0.27,0.72,0.158,18.854,36.639,209.7,1.26,0.0,20.13,4.59,0.01,55.4,,90.0,4.7
1009308108,19960611,19960611,1996.446,,,,31.667,,64.168,,2,140.0,,,36.607,0.37,0.35,0.44,0.26,0.4,0.13,0.074,18.752,36.61,204.7,2.32,0.09,12.01,2.81,0.005,56.4,,136.0,3.0
2009308101,19960704,19960704,1996.509,,,,31.667,,64.166,,2,1.0,,,,10.03,11.13,12.62,0.52,0.47,10.74,0.068,25.756,36.33,203.2,0.0,0.0,,,,,,,
2009308102,19960704,19960704,1996.509,,,,31.667,,64.166,,2,10.0,,,,9.87,8.29,10.93,0.48,0.22,9.21,0.065,25.178,36.037,205.1,0.0,0.0,,,,,,,
2009308103,19960704,19960704,1996.509,,,,31.667,,64.166,,2,20.0,,,,12.04,12.0,11.37,0.47,0.21,11.33,0.042,25.053,36.346,208.9,0.0,0.0,,,,,,,
2009308104,19960704,19960704,1996.509,,,,31.667,,64.166,,2,30.0,,,,11.01,7.51,7.78,0.69,0.22,8.08,0.05,24.606,36.558,206.2,0.0,0.0,,,,,,,
2009308105,19960704,19960704,1996.509,,,,31.667,,64.166,,2,40.0,,,,8.76,7.9,9.86,0.77,0.28,8.07,0.095,21.911,36.617,221.1,0.0,0.0,,,,,,,
2009308106,19960704,19960704,1996.509,,,,31.667,,64.166,,2,60.0,,,,8.62,8.72,7.8,0.64,0.22,7.75,0.165,20.989,36.623,223.9,0.0,0.0,,,,,,,
2009308107,19960704,19960704,1996.509,,,,31.667,,64.166,,2,80.0,,,,5.42,5.1,4.83,0.44,0.21,4.68,0.139,19.772,36.635,225.0,0.2,0.0,,,,,,,
2009308108,19960704,19960704,1996.509,,,,31.667,,64.166,,2,100.0,,,,2.84,2.18,2.46,0.42,0.21,2.07,0.147,19.185,36.616,209.3,0.91,0.0,,,,,,,
2009308109,19960704,19960704,1996.509,,,,31.667,,64.166,,2,120.0,,,,1.33,1.16,1.0,0.43,0.18,0.73,0.083,18.762,36.6,211.6,2.34,0.08,,,,,,,
2009308110,19960704,19960704,1996.509,,,,31.667,,64.166,,2,140.0,,,,0.73,0.72,0.63,0.42,0.16,0.28,0.083,18.494,36.578,206.1,2.97,0.11,,,,,,,
2009308201,19960705,19960705,1996.511,,,,31.663,,64.165,,2,1.0,,,,5.67,6.66,5.97,0.46,0.38,5.64,0.068,25.756,36.33,203.2,0.0,0.0,,,,,,,
2009308202,19960705,19960705,1996.511,,,,31.663,,64.165,,2,10.0,,,,6.17,6.57,6.0,0.4,0.33,5.85,0.065,25.178,36.037,205.1,0.0,0.0,,,,,,,
2009308203,19960705,19960705,1996.511,,,,31.663,,64.165,,2,20.0,,,,5.72,6.09,6.68,0.36,0.3,5.8,0.042,25.053,36.346,208.9,0.0,0.0,,,,,,,
2009308204,19960705,19960705,1996.511,,,,31.663,,64.165,,2,30.0,,,,4.09,4.98,5.41,0.37,0.3,4.45,0.05,24.606,36.558,206.2,0.0,0.0,,,,,,,
2009308205,19960705,19960705,1996.511,,,,31.663,,64.165,,2,40.0,,,,1.92,1.78,1.57,0.35,0.33,1.4,0.095,21.911,36.617,221.1,0.0,0.0,,,,,,,
2009308206,19960705,19960705,1996.511,,,,31.663,,64.165,,2,60.0,,,,5.13,6.67,5.65,0.5,0.29,5.31,0.165,20.989,36.623,223.9,0.0,0.0,,,,,,,
2009308207,19960705,19960705,1996.511,,,,31.663,,64.165,,2,80.0,,,,3.88,3.6,3.5,0.4,0.32,3.26,0.139,19.772,36.635,225.0,0.2,0.0,,,,,,,
2009308208,19960705,19960705,1996.511,,,,31.663,,64.165,,2,100.0,,,,2.64,2.83,2.54,0.33,0.29,2.35,0.147,19.185,36.616,209.3,0.91,0.0,,,,,,,
2009308209,19960705,19960705,1996.511,,,,31.663,,64.165,,2,120.0,,,,0.83,0.72,0.76,0.35,0.29,0.42,0.083,18.762,36.6,211.6,2.34,0.08,,,,,,,
2009308210,19960705,19960705,1996.511,,,,31.663,,64.165,,2,140.0,,,,0.44,0.41,0.44,0.29,0.29,0.14,0.083,18.494,36.578,206.1,2.97,0.11,,,,,,,
1009408101,19960709,19960709,1996.522,,,,31.663,,64.167,,2,1.0,,,36.435,8.38,10.19,13.36,0.47,0.55,10.17,0.059,26.369,36.408,203.3,0.0,0.0,35.27,5.99,0.012,64.8,,73.0,3.8
1009408102,19960709,19960709,1996.522,,,,31.663,,64.167,,2,21.0,,,36.435,9.59,8.88,8.89,0.61,0.29,8.51,0.065,24.55,36.407,205.0,0.0,0.0,44.76,6.57,0.013,65.0,,56.0,5.0
1009408103,19960709,19960709,1996.522,,,,31.663,,64.167,,2,40.0,,,36.482,7.48,7.02,7.26,0.74,0.32,6.51,0.083,22.566,36.606,223.6,0.0,0.0,41.24,6.57,0.015,65.5,,79.0,6.0
1009408104,19960709,19960709,1996.522,,,,31.663,,64.167,,2,60.0,,,36.606,7.19,6.71,6.92,0.65,0.27,6.29,0.134,20.695,36.682,220.8,0.0,0.0,35.25,6.38,0.013,64.7,,59.0,5.3
1009408105,19960709,19960709,1996.522,,,,31.663,,64.167,,2,80.0,,,36.549,3.43,3.33,3.01,0.52,0.32,2.74,0.363,19.751,36.64,215.5,0.23,0.0,40.75,7.98,0.016,63.0,,65.0,4.7
1009408106,19960709,19960709,1996.522,,,,31.663,,64.167,,2,100.0,,,36.639,3.26,2.71,2.97,0.47,0.3,2.51,0.117,19.124,36.634,193.4,2.63,0.14,23.62,5.47,0.012,56.1,,70.0,2.4
1009408107,19960709,19960709,1996.522,,,,31.663,,64.167,,2,120.0,,,36.638,0.58,0.48,0.48,0.49,0.33,0.03,0.048,18.846,36.612,192.9,3.04,0.17,9.72,2.26,0.01,55.1,,74.0,1.9
1009408108,19960709,19960709,1996.522,,,,31.663,,64.167,,2,140.0,,,36.629,0.41,0.4,0.37,0.62,0.35,-0.22,0.005,18.648,36.594,191.7,3.59,0.21,7.77,1.56,0.006,55.0,,110.0,1.3
1009508301,19960806,19960806,1996.599,,,,31.67,,64.166,,2,1.0,,,36.52,4.74,8.41,6.38,0.45,0.81,6.06,0.025,28.305,36.534,197.3,0.0,0.0,18.26,3.26,0.006,65.1,,78.0,4.0
1009508302,19960806,19960806,1996.599,,,,31.67,,64.166,,2,20.0,,,36.512,4.64,4.99,4.17,0.44,0.52,4.16,0.033,27.95,36.518,195.8,0.0,0.0,22.13,3.65,0.01,64.9,,74.0,5.1
1009508303,19960806,19960806,1996.599,,,,31.67,,64.166,,2,40.0,,,36.61,6.34,6.11,6.58,0.49,0.57,5.85,0.069,23.33,36.644,232.7,0.0,0.0,34.65,6.5,0.01,64.2,,81.0,5.9
1009508304,19960806,19960806,1996.599,,,,31.67,,64.166,,2,60.0,,,36.693,4.91,5.04,4.38,0.38,0.35,4.4,0.095,21.506,36.646,230.6,0.0,0.0,29.56,4.88,0.012,64.1,,70.0,4.9
1009508305,19960806,19960806,1996.599,,,,31.67,,64.166,,2,80.0,,,36.697,3.27,3.31,3.21,0.49,0.41,2.77,0.17,20.078,36.688,212.5,0.0,0.0,32.06,6.31,0.009,59.2,,71.0,6.4
1009508306,19960806,19960806,1996.599,,,,31.67,,64.166,,2,100.0,,,36.669,3.03,3.18,3.1,0.69,0.36,2.41,0.158,19.392,36.653,211.5,0.11,0.0,17.87,4.17,0.011,56.7,,78.0,4.3
1009508307,19960806,19960806,1996.599,,,,31.67,,64.166,,2,120.0,,,36.636,1.48,1.31,1.34,0.41,0.33,0.97,0.056,18.939,36.631,204.3,1.04,0.0,11.03,2.55,0.009,56.8,,118.0,2.8
1009508308,19960806,19960806,1996.599,,,,31.67,,64.166,,2,140.0,,,36.61,0.38,0.6,0.51,0.37,0.44,0.13,0.042,18.789,36.616,203.0,1.88,0.06,5.85,1.57,0.004,56.3,,181.0,2.4
1009608101,19960903,19960903,1996.675,,,,31.67,,64.168,,2,1.0,,,36.487,3.99,4.96,4.31,0.4,0.39,4.02,0.0,28.213,36.529,197.3,0.0,0.0,21.75,0.0,0.01,65.7,,122.0,4.7
1009608102,19960903,19960903,1996.675,,,,31.67,,64.168,,2,20.0,,,36.51,4.77,5.24,5.46,0.34,0.49,4.82,0.036,27.846,36.5,197.2,0.0,0.0,24.32,3.74,0.018,66.0,,129.0,4.7
1009608103,19960903,19960903,1996.675,,,,31.67,,64.168,,2,40.0,,,36.569,6.99,6.32,6.23,0.46,0.42,6.05,0.052,24.219,36.585,230.1,0.0,0.0,34.89,5.85,0.015,65.4,,114.0,5.5
1009608104,19960903,19960903,1996.675,,,,31.67,,64.168,,2,60.0,,,36.641,5.12,5.09,4.81,0.43,0.32,4.58,0.083,21.755,36.659,231.8,0.0,0.0,33.26,5.06,0.012,64.0,,128.0,6.3
1009608105,19960903,19960903,1996.675,,,,31.67,,64.168,,2,80.0,,,36.676,2.92,3.17,3.2,0.34,0.27,2.76,0.125,20.32,36.665,222.2,0.0,0.0,36.49,5.99,0.011,59.5,,136.0,6.3
1009608106,19960903,19960903,1996.675,,,,31.67,,64.168,,2,100.0,,,36.647,1.92,1.46,1.96,0.38,0.27,1.4,0.147,19.406,36.635,214.7,0.06,0.0,22.93,4.53,0.009,58.5,,131.0,4.2
1009608107,19960903,19960903,1996.675,,,,31.67,,64.168,,2,120.0,,,36.625,0.97,1.16,1.17,0.31,0.3,0.79,0.056,18.825,36.61,206.2,1.28,0.0,25.58,3.01,0.006,55.7,,143.0,2.4
1009608108,19960903,19960903,1996.675,,,,31.67,,64.168,,2,140.0,,,36.609,0.55,0.65,0.57,0.34,0.45,0.25,0.039,18.645,36.598,204.6,2.34,0.1,11.93,2.49,0.003,54.1,,194.0,2.4
1009708101,19961009,19961009,1996.774,,,,31.668,,64.167,,2,1.0,,,36.61,4.93,5.43,5.29,0.4,0.37,4.81,0.044,26.331,36.631,201.4,0.0,0.0,22.43,3.58,0.008,66.2,,67.0,3.6
1009708102,19961009,19961009,1996.774,,,,31.668,,64.167,,2,21.0,,,36.758,5.25,5.37,5.54,0.4,0.27,4.99,0.046,26.3,36.669,201.4,0.0,0.0,25.76,4.32,0.01,66.2,,62.0,4.2
1009708103,19961009,19961009,1996.774,,,,31.668,,64.167,,2,40.0,,,36.779,5.33,5.49,5.39,0.14,0.26,5.27,0.055,26.308,36.774,202.2,0.0,0.0,25.36,4.11,0.011,66.0,,72.0,4.5
1009708104,19961009,19961009,1996.774,,,,31.668,,64.167,,2,60.0,,,36.646,5.74,5.69,5.59,0.44,0.28,5.23,0.109,22.482,36.715,243.4,0.0,0.0,26.35,4.58,0.01,63.8,,109.0,6.6
1009708105,19961009,19961009,1996.774,,,,31.668,,64.167,,2,80.0,,,36.638,3.72,3.78,3.58,0.42,0.29,3.27,0.139,20.153,36.673,227.9,0.0,0.0,21.76,3.91,0.011,60.0,,113.0,6.8
1009708106,19961009,19961009,1996.774,,,,31.668,,64.167,,2,100.0,,,36.646,1.87,1.84,1.75,0.39,0.32,1.43,0.102,19.183,36.632,213.2,0.0,0.0,19.35,3.65,0.007,57.2,,89.0,3.5
1009708107,19961009,19961009,1996.774,,,,31.668,,64.167,,2,120.0,,,36.627,0.73,0.66,0.76,0.29,0.29,0.43,0.048,18.929,36.622,202.0,1.29,0.04,13.74,2.11,0.006,54.9,,106.0,2.5
1009708108,19961009,19961009,1996.774,,,,31.668,,64.167,,2,140.0,,,36.619,0.73,0.56,0.61,0.35,0.37,0.28,0.039,18.703,36.599,204.7,1.87,0.09,16.62,2.37,0.002,53.4,,139.0,2.6
1009808101,19961106,19961106,1996.85,,,,31.667,,64.169,,2,1.0,,,36.664,4.61,4.9,5.12,0.34,0.24,4.54,0.044,23.75,36.646,210.6,0.0,0.0,24.53,3.91,0.01,65.3,,52.0,4.8
1009808102,19961106,19961106,1996.85,,,,31.667,,64.169,,2,21.0,,,36.666,4.39,4.6,4.7,0.32,0.24,4.24,0.055,23.675,36.645,211.1,0.0,0.0,26.95,4.04,0.008,65.1,,67.0,4.0
1009808103,19961106,19961106,1996.85,,,,31.667,,64.169,,2,40.0,,,36.669,4.3,3.83,4.26,0.42,0.28,3.71,0.058,23.601,36.641,211.5,0.0,0.0,25.01,3.7,0.005,65.3,,49.0,2.2
1009808104,19961106,19961106,1996.85,,,,31.667,,64.169,,2,60.0,,,36.659,3.1,2.83,3.06,0.47,0.29,2.53,0.1,20.61,36.649,234.5,0.0,0.0,27.8,4.32,0.008,63.4,,59.0,5.9
1009808105,19961106,19961106,1996.85,,,,31.667,,64.169,,2,80.0,,,36.62,2.3,2.16,2.33,0.37,0.25,1.89,0.109,19.337,36.615,223.2,0.0,0.0,17.63,2.14,0.006,60.1,,82.0,3.8
1009808106,19961106,19961106,1996.85,,,,31.667,,64.169,,2,100.0,,,36.619,0.98,1.14,1.03,0.38,0.2,0.67,0.06,18.757,36.598,208.2,0.71,0.0,20.26,2.89,0.011,57.8,,76.0,3.4
1009808107,19961106,19961106,1996.85,,,,31.667,,64.169,,2,120.0,,,36.598,0.73,0.74,0.74,0.32,0.21,0.42,0.035,18.552,36.586,207.2,2.01,0.06,13.28,1.87,0.005,56.2,,107.0,2.5
1009808108,19961106,19961106,1996.85,,,,31.667,,64.169,,2,140.0,,,36.598,0.42,0.49,0.49,0.36,0.24,0.11,0.029,18.459,36.577,207.9,2.53,0.09,17.5,1.59,0.01,53.6,,144.0,2.1
1009908101,19961212,19961212,1996.949,,,,31.655,,64.164,,2,1.0,,,36.629,15.81,16.52,17.48,0.37,0.28,16.23,0.215,21.533,36.626,214.6,0.08,0.0,30.4,4.32,,62.9,,,5.6
1009908102,19961212,19961212,1996.949,,,,31.655,,64.164,,2,20.0,,,36.631,13.62,13.52,13.26,0.39,0.23,13.08,0.215,21.533,36.626,214.4,0.08,0.0,28.63,4.7,,63.1,,,6.2
1009908103,19961212,19961212,1996.949,,,,31.655,,64.164,,2,40.0,,,36.629,6.36,6.7,6.01,0.37,0.21,5.99,0.226,21.528,36.626,214.2,0.08,0.0,29.29,4.83,,63.5,,,5.8
1009908104,19961212,19961212,1996.949,,,,31.655,,64.164,,2,60.0,,,36.629,2.28,2.41,2.4,0.37,0.22,2.0,0.249,21.525,36.627,214.1,0.08,0.0,26.25,4.35,,63.1,,,5.4
1009908105,19961212,19961212,1996.949,,,,31.655,,64.164,,2,80.0,,,36.63,0.84,0.93,0.84,0.43,0.26,0.44,0.226,21.52,36.627,214.1,0.09,0.0,27.84,4.51,,61.6,,,6.6
1009908106,19961212,19961212,1996.949,,,,31.655,,64.164,,2,100.0,,,36.63,0.48,0.45,0.53,0.39,0.24,0.11,0.215,21.518,36.628,213.8,0.09,0.0,29.66,6.31,,58.6,,,6.2
1009908107,19961212,19961212,1996.949,,,,31.655,,64.164,,2,120.0,,,36.629,0.28,0.31,0.34,0.38,0.25,-0.07,0.215,21.515,36.628,214.0,0.11,0.0,27.27,4.96,,57.7,,,6.0
1009908108,19961212,19961212,1996.949,,,,31.655,,64.164,,2,140.0,,,36.631,0.29,0.36,0.35,0.38,0.32,-0.05,0.238,21.514,36.628,213.5,0.09,0.0,24.67,3.41,,54.8,,,5.0
1010008101,19970114,19970114,1997.039,,,,31.668,,64.167,,2,1.0,,,36.743,6.5,8.21,8.23,0.37,0.31,7.28,0.158,20.744,36.752,217.5,0.0,0.0,23.49,4.23,0.011,61.4,,117.0,3.1
1010008102,19970114,19970114,1997.039,,,,31.668,,64.167,,2,20.0,,,36.743,5.63,5.55,5.72,0.38,0.23,5.25,0.17,20.747,36.752,217.8,0.0,0.0,24.37,4.09,0.012,61.0,,109.0,2.8
1010008103,19970114,19970114,1997.039,,,,31.668,,64.167,,2,40.0,,,36.743,2.75,2.8,2.58,0.45,0.25,2.26,0.158,20.749,36.751,217.7,0.0,0.0,20.28,3.69,0.016,61.6,,113.0,2.4
1010008104,19970114,19970114,1997.039,,,,31.668,,64.167,,2,60.0,,,36.742,1.25,1.24,1.32,0.36,0.21,0.91,0.158,20.747,36.751,218.0,0.0,0.0,22.04,3.35,0.012,61.3,,130.0,2.4
1010008105,19970114,19970114,1997.039,,,,31.668,,64.167,,2,80.0,,,36.738,0.49,0.59,0.62,0.36,0.23,0.2,0.147,20.716,36.735,216.9,0.0,0.0,20.63,3.69,0.014,61.3,,111.0,2.7
1010008106,19970114,19970114,1997.039,,,,31.668,,64.167,,2,100.0,,,36.739,0.33,0.39,0.37,0.33,0.24,0.03,0.125,20.722,36.736,216.4,0.07,0.0,19.93,3.63,0.013,61.5,,106.0,2.0
1010008107,19970114,19970114,1997.039,,,,31.668,,64.167,,2,120.0,,,36.743,0.29,0.31,0.32,0.34,0.24,-0.03,0.056,20.59,36.752,208.8,0.32,0.0,15.69,2.68,0.016,61.2,,116.0,2.5
1010008108,19970114,19970114,1997.039,,,,31.668,,64.167,,2,140.0,,,36.755,0.27,0.28,0.31,0.37,0.33,-0.08,0.06,20.042,36.742,199.1,0.6,0.0,12.99,1.81,0.005,54.8,,125.0,3.7
2010008101,19970128,19970128,1997.077,,,,31.667,,64.17,,2,1.0,,,36.817,12.14,12.52,12.74,0.3,0.32,12.16,0.249,20.379,36.813,217.6,0.07,0.0,27.61,5.22,0.011,61.6,,116.0,4.1
2010008102,19970128,19970128,1997.077,,,,31.667,,64.17,,2,20.0,,,36.817,13.21,13.85,12.79,0.39,0.23,12.9,0.226,20.36,36.812,217.9,0.09,0.0,33.11,5.74,0.011,62.9,,115.0,5.0
2010008103,19970128,19970128,1997.077,,,,31.667,,64.17,,2,40.0,,,36.816,9.08,8.9,8.98,0.33,0.27,8.66,0.192,20.363,36.813,217.8,0.09,0.0,36.36,5.61,0.012,61.7,,109.0,4.1
